type,image_path,label_path,volume,slice,id
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_253_slice_80_jpg.rf.91071704ae3756fa0174c78f18abee7f.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_253_slice_80_jpg.rf.91071704ae3756fa0174c78f18abee7f.txt,253,80,ad63ed4ccb42df6aa46174eaf3ffa894
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_89_slice_82_jpg.rf.63c906320f390eaaf2be2773374d391e.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_89_slice_82_jpg.rf.63c906320f390eaaf2be2773374d391e.txt,89,82,d366cfd28c3abc3f1301351a1f7b00cd
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_302_slice_71_jpg.rf.361f542fade9864d4d98eaac059342ee.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_302_slice_71_jpg.rf.361f542fade9864d4d98eaac059342ee.txt,302,71,fea00edcdd6113230d5b6407f9c0044c
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_281_slice_58_jpg.rf.6dff903669466d9347880e089a2815cb.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_281_slice_58_jpg.rf.6dff903669466d9347880e089a2815cb.txt,281,58,9f457f188a85c3ab2ad1bb925d0b1f47
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_166_slice_118_jpg.rf.c35b33eddf94c3f05abf5271c362b6d6.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_166_slice_118_jpg.rf.c35b33eddf94c3f05abf5271c362b6d6.txt,166,118,9ed3f1969d26b4ceb07b078574c440c7
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_271_slice_60_jpg.rf.0230983bdcbfc1b9ef62b7286bd306c8.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_271_slice_60_jpg.rf.0230983bdcbfc1b9ef62b7286bd306c8.txt,271,60,98d981d06d93c66a3db6ddf01782dee7
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_314_slice_72_jpg.rf.a05f1af27b8877dce6c268e66d83821a.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_314_slice_72_jpg.rf.a05f1af27b8877dce6c268e66d83821a.txt,314,72,fc455db5d7f8493f155056df9985f9a2
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_284_slice_64_jpg.rf.950b5e2ea0bb1354400912f4b1c302c7.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_284_slice_64_jpg.rf.950b5e2ea0bb1354400912f4b1c302c7.txt,284,64,0574d4b9909fe198399abd21971192c1
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_111_slice_50_jpg.rf.e35786454c5e7722f23a73d217df1cf5.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_111_slice_50_jpg.rf.e35786454c5e7722f23a73d217df1cf5.txt,111,50,4aec75cf5e8910d822cb37788e1bcfcb
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_160_slice_95_jpg.rf.539ece0998078a5e46fc041380ec7e10.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_160_slice_95_jpg.rf.539ece0998078a5e46fc041380ec7e10.txt,160,95,8423526b55d25f7d7627d0a736772141
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_278_slice_101_jpg.rf.0058c1e68c564e7fcade94246c5379a4.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_278_slice_101_jpg.rf.0058c1e68c564e7fcade94246c5379a4.txt,278,101,37b435686964e280b4cca5dd1ce0abda
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_24_slice_84_jpg.rf.21bc4ecf3a067b8d7662f870670013b2.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_24_slice_84_jpg.rf.21bc4ecf3a067b8d7662f870670013b2.txt,24,84,9d181f489c0d06108c109dd876bf1bfa
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_313_slice_90_jpg.rf.729e366efead651239411c196d29d500.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_313_slice_90_jpg.rf.729e366efead651239411c196d29d500.txt,313,90,db08e5953b5b08d7410db883df7dd740
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_241_slice_100_jpg.rf.9dd3f1c835cfccd5107c95414fa0d671.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_241_slice_100_jpg.rf.9dd3f1c835cfccd5107c95414fa0d671.txt,241,100,f4ed24ef2996685a64693c37d1ee97ab
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_104_slice_95_jpg.rf.6eaadba9cf16d7e9bec0093f421dd70b.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_104_slice_95_jpg.rf.6eaadba9cf16d7e9bec0093f421dd70b.txt,104,95,8f7ab9ffd6cfc38ec7006a893bf7567f
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_133_slice_70_jpg.rf.65b7c5d74ffcacf46186b8da2c94e453.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_133_slice_70_jpg.rf.65b7c5d74ffcacf46186b8da2c94e453.txt,133,70,75dab0b4f0f6caa97ca34f6edac43366
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_163_slice_59_jpg.rf.784f4634a14290106d424769570c7a3b.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_163_slice_59_jpg.rf.784f4634a14290106d424769570c7a3b.txt,163,59,30bc4986fb246a22527d112058119801
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_47_slice_104_jpg.rf.e0bf2c48e5f95d836bc4d0cf601a708a.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_47_slice_104_jpg.rf.e0bf2c48e5f95d836bc4d0cf601a708a.txt,47,104,6111c51bf7cf80a0ce7b1169c3c2a522
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_231_slice_89_jpg.rf.b5e1bdd2379d794341decd2aa85cc658.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_231_slice_89_jpg.rf.b5e1bdd2379d794341decd2aa85cc658.txt,231,89,123b011d268cf4e3fb7660664659a384
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_222_slice_114_jpg.rf.08f92de85b21e766d2c458e1082717af.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_222_slice_114_jpg.rf.08f92de85b21e766d2c458e1082717af.txt,222,114,a04b337141278d04a6c10ef376ae6cde
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_208_slice_90_jpg.rf.91a82f26d77b53fc1345b3ebbb99830f.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_208_slice_90_jpg.rf.91a82f26d77b53fc1345b3ebbb99830f.txt,208,90,a944a0942b790a6ca8e0f810c8d4c8f2
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_124_slice_39_jpg.rf.a4d18c5ebd656fe5761fdb252f50d8ab.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_124_slice_39_jpg.rf.a4d18c5ebd656fe5761fdb252f50d8ab.txt,124,39,06d8451f0b5fd8454b17830a48b43290
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_284_slice_91_jpg.rf.64744928be5c2b845014af7342ed671a.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_284_slice_91_jpg.rf.64744928be5c2b845014af7342ed671a.txt,284,91,c8e459c72605cf8d849fa5104a99096d
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_46_slice_35_jpg.rf.986ee1daafb6046e301e64e32cd76a57.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_46_slice_35_jpg.rf.986ee1daafb6046e301e64e32cd76a57.txt,46,35,7c6215c6f030da83f96015e01b7b17cc
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_45_slice_88_jpg.rf.67ae7a562e896d064a3a79d07870f7ed.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_45_slice_88_jpg.rf.67ae7a562e896d064a3a79d07870f7ed.txt,45,88,89ad5c223052057cba5e199dad1494b3
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_178_slice_82_jpg.rf.5b22253f638fb336dd0f1c23ed15dc85.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_178_slice_82_jpg.rf.5b22253f638fb336dd0f1c23ed15dc85.txt,178,82,87322c71d01a427a19cf1dcb98e598e4
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_175_slice_71_jpg.rf.59c6bd296fc5e501baec3630138d8ae8.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_175_slice_71_jpg.rf.59c6bd296fc5e501baec3630138d8ae8.txt,175,71,dd23056114f39a0c9c347638f414729c
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_293_slice_74_jpg.rf.fd57db0e33bf157a6ff55be6e3ee053c.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_293_slice_74_jpg.rf.fd57db0e33bf157a6ff55be6e3ee053c.txt,293,74,44eb04244a0e5e204aeb1be6263d6e26
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_41_slice_66_jpg.rf.2c1b773db878aa65c9c67c6d413f32aa.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_41_slice_66_jpg.rf.2c1b773db878aa65c9c67c6d413f32aa.txt,41,66,bbb7180b889758e4bfaf4b1e602b0cb5
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_345_slice_119_jpg.rf.3f53330d42ba184066a002ab1d9c9804.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_345_slice_119_jpg.rf.3f53330d42ba184066a002ab1d9c9804.txt,345,119,0a8f182f264bcc2ccf80a34853946dcc
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_69_slice_46_jpg.rf.b76aea7075ec772e702145fafed8e6e0.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_69_slice_46_jpg.rf.b76aea7075ec772e702145fafed8e6e0.txt,69,46,c11ab8ca50c66fdaebc5c271e7a1e140
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_327_slice_86_jpg.rf.cb3fc7f441ce82bcf9c2a966ea489b86.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_327_slice_86_jpg.rf.cb3fc7f441ce82bcf9c2a966ea489b86.txt,327,86,8981082f2024d13193b234cab614d2a1
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_348_slice_120_jpg.rf.aae683e3ffeb6838dd81e6987935f58c.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_348_slice_120_jpg.rf.aae683e3ffeb6838dd81e6987935f58c.txt,348,120,6dc29a4a3140bcc9143d2e1b0ca057d1
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_333_slice_86_jpg.rf.7e306c4ea0a07540248e864cdd995a72.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_333_slice_86_jpg.rf.7e306c4ea0a07540248e864cdd995a72.txt,333,86,ffd78caf2df43e4df3dbbd6f0043af1b
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_235_slice_109_jpg.rf.05192d5abf77005465f5e619c1043b97.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_235_slice_109_jpg.rf.05192d5abf77005465f5e619c1043b97.txt,235,109,932df24d99a2bf3b53cbba9438addc50
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_149_slice_87_jpg.rf.cefcffd13902f51c99644277a6df08a8.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_149_slice_87_jpg.rf.cefcffd13902f51c99644277a6df08a8.txt,149,87,5a6e9351da536a50ac0bdfdd05d81ba0
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_68_slice_67_jpg.rf.97993c3827205c29806c11c347cfa098.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_68_slice_67_jpg.rf.97993c3827205c29806c11c347cfa098.txt,68,67,9ed9bfeb0b80b653e6a90293ce1409c5
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_61_slice_47_jpg.rf.37750f32680f1cccccb41061289a0bf3.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_61_slice_47_jpg.rf.37750f32680f1cccccb41061289a0bf3.txt,61,47,fe439a021319ea6f6a703249ce44a18d
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_342_slice_85_jpg.rf.f4ef1f7a64d48fd7201e26f44aff59ed.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_342_slice_85_jpg.rf.f4ef1f7a64d48fd7201e26f44aff59ed.txt,342,85,4764be782038dcc366d343edb61a8bd3
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_127_slice_72_jpg.rf.e7522b759b2093c6680d4b7eb6058c94.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_127_slice_72_jpg.rf.e7522b759b2093c6680d4b7eb6058c94.txt,127,72,584153e68c4288581b7d86aaff905ef0
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_168_slice_49_jpg.rf.94657fe76979a1441690daff91ca0c35.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_168_slice_49_jpg.rf.94657fe76979a1441690daff91ca0c35.txt,168,49,1c8a064d11e3f5846bd7878a2b3e07e0
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_309_slice_83_jpg.rf.3577cccc8c2c979c902ff3e456ddbff6.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_309_slice_83_jpg.rf.3577cccc8c2c979c902ff3e456ddbff6.txt,309,83,aa363d7f799fe875ad10f350a550948a
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_59_slice_53_jpg.rf.4fdd46e0875c767c4729a82bb8d0591f.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_59_slice_53_jpg.rf.4fdd46e0875c767c4729a82bb8d0591f.txt,59,53,f76335209691b2915098e179be6298cb
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_127_slice_85_jpg.rf.1d186f66a7929e376e664a2ed6a550f4.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_127_slice_85_jpg.rf.1d186f66a7929e376e664a2ed6a550f4.txt,127,85,372a95afb13a38535580625acfe307df
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_297_slice_90_jpg.rf.c61ff55fd5e042d8476be3cef8986b30.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_297_slice_90_jpg.rf.c61ff55fd5e042d8476be3cef8986b30.txt,297,90,33be4ec065b987f58e56e16f45822d9a
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_77_slice_84_jpg.rf.ffcd57717e53eaf9704d8538d7cf2310.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_77_slice_84_jpg.rf.ffcd57717e53eaf9704d8538d7cf2310.txt,77,84,28dd0baea9d188309ee855c459b4b815
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_335_slice_84_jpg.rf.571ec212ed9d1847995203c2a7eb47df.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_335_slice_84_jpg.rf.571ec212ed9d1847995203c2a7eb47df.txt,335,84,84ebc4ea001e90153b3b866a815ed4a9
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_224_slice_47_jpg.rf.5018cf16c504f23e0d7d0d5a2977aa49.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_224_slice_47_jpg.rf.5018cf16c504f23e0d7d0d5a2977aa49.txt,224,47,7a586084868f3f2aed396bde3ecb782d
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_125_slice_131_jpg.rf.e0a00bde384ae8e209bbbab9b6498a87.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_125_slice_131_jpg.rf.e0a00bde384ae8e209bbbab9b6498a87.txt,125,131,2b19d6071d3d4c209558ae823de865ac
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_321_slice_122_jpg.rf.d78369c6dfbbe147953b0fbe0aa9fc10.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_321_slice_122_jpg.rf.d78369c6dfbbe147953b0fbe0aa9fc10.txt,321,122,aa869cc46a956f5b6d97b492b4b4394b
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_189_slice_106_jpg.rf.b73b4f57d712ab050e7f6f32c4a55264.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_189_slice_106_jpg.rf.b73b4f57d712ab050e7f6f32c4a55264.txt,189,106,cd37a7163b36e1362ae2282b42926e19
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_192_slice_64_jpg.rf.e9a7ab155ba926e92e654f6ec8101312.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_192_slice_64_jpg.rf.e9a7ab155ba926e92e654f6ec8101312.txt,192,64,47ee55cfbc4dcb0f374e94ba89a1268d
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_212_slice_108_jpg.rf.38bf2b3b8b86b711bae4baccc8beb375.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_212_slice_108_jpg.rf.38bf2b3b8b86b711bae4baccc8beb375.txt,212,108,f48cc27f795c427a52870b3f41431c5d
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_16_slice_98_jpg.rf.acbb7ef15c1e054c0c81b7c0bbd25805.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_16_slice_98_jpg.rf.acbb7ef15c1e054c0c81b7c0bbd25805.txt,16,98,c7460590e912241917df12fa30df2109
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_157_slice_120_jpg.rf.1c8773be6723312bc873908746df6608.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_157_slice_120_jpg.rf.1c8773be6723312bc873908746df6608.txt,157,120,763e480ef89380ac6154d073c4a47cfc
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_191_slice_115_jpg.rf.d5f90120671636b8ab02769b6a98bf26.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_191_slice_115_jpg.rf.d5f90120671636b8ab02769b6a98bf26.txt,191,115,58f396315dcfb51994efe42daea0f435
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_359_slice_102_jpg.rf.dc8d5c284cf825b0b9cf3b074c5a99c5.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_359_slice_102_jpg.rf.dc8d5c284cf825b0b9cf3b074c5a99c5.txt,359,102,d867e8b965d59547b4a0483efa434374
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_220_slice_99_jpg.rf.e5b215ae6a56aa05ffd7861db9d07a5a.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_220_slice_99_jpg.rf.e5b215ae6a56aa05ffd7861db9d07a5a.txt,220,99,87f15ae60dd9f6a94d4bcec2c1447ac7
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_277_slice_84_jpg.rf.b54299c192ff9e9473e56b96c0e05caf.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_277_slice_84_jpg.rf.b54299c192ff9e9473e56b96c0e05caf.txt,277,84,c27570f0c9bbadcfd2a8f3dd22ee76a7
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_256_slice_105_jpg.rf.ab3336211dfa4805f33f77852eff4a3a.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_256_slice_105_jpg.rf.ab3336211dfa4805f33f77852eff4a3a.txt,256,105,66693ffc33a21851835b32e8f2e9c1fd
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_20_slice_79_jpg.rf.42e716ef9c03ed0b8e39edc2e9050474.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_20_slice_79_jpg.rf.42e716ef9c03ed0b8e39edc2e9050474.txt,20,79,27bb487faf75054f160738fb4484e745
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_20_slice_42_jpg.rf.9c33886461f5385934ece999ae6a9e81.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_20_slice_42_jpg.rf.9c33886461f5385934ece999ae6a9e81.txt,20,42,795a82bbdd5e46f0d05062ad401798da
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_189_slice_94_jpg.rf.245eacecd9db93c651ca55554c422366.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_189_slice_94_jpg.rf.245eacecd9db93c651ca55554c422366.txt,189,94,d856f617d5cfd93aa69fe0f73e25707a
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_258_slice_65_jpg.rf.795bd69d5f2a2622a4ed92f901d9bc5e.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_258_slice_65_jpg.rf.795bd69d5f2a2622a4ed92f901d9bc5e.txt,258,65,8add8deb8e0b9dda0fd3714be0c694dc
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_42_slice_106_jpg.rf.680b45fb9bb8ec7ca0df429cc24f87a6.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_42_slice_106_jpg.rf.680b45fb9bb8ec7ca0df429cc24f87a6.txt,42,106,953243fecd3de8eeec6ae6649f82634e
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_38_slice_95_jpg.rf.ba999ca2cf210008f2973cfbee6755a4.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_38_slice_95_jpg.rf.ba999ca2cf210008f2973cfbee6755a4.txt,38,95,e863addf9a1e73e465b5b3d173194481
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_122_slice_92_jpg.rf.19d3b5345f6173b9b5e6d45176ea0b63.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_122_slice_92_jpg.rf.19d3b5345f6173b9b5e6d45176ea0b63.txt,122,92,c617a7bcfb6312971e100403fee55b45
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_198_slice_85_jpg.rf.55111bd05694c85c49f3a4e693274183.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_198_slice_85_jpg.rf.55111bd05694c85c49f3a4e693274183.txt,198,85,e5816bb096717b51c9bbe7984845b797
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_167_slice_65_jpg.rf.b7e2b43eecef14049c027c0d97ae91e1.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_167_slice_65_jpg.rf.b7e2b43eecef14049c027c0d97ae91e1.txt,167,65,f0e4c88f0323075dd5301d5bf556f804
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_225_slice_80_jpg.rf.fa8bc7b7bce04791fab0d84aa69bd8a6.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_225_slice_80_jpg.rf.fa8bc7b7bce04791fab0d84aa69bd8a6.txt,225,80,577b8ab1233237b832f6dc49ab1c4a4b
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_332_slice_88_jpg.rf.52acfe483bd08a7c0897742dce6cb7ae.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_332_slice_88_jpg.rf.52acfe483bd08a7c0897742dce6cb7ae.txt,332,88,75e7e2c8953e0cd9fe6a839ff2dd74ee
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_228_slice_42_jpg.rf.3d99bd282d2820e9079a501924fcf250.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_228_slice_42_jpg.rf.3d99bd282d2820e9079a501924fcf250.txt,228,42,3bb35da34bc96588891c80ae9f6a7f20
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_327_slice_113_jpg.rf.92f8f0dec49055328ebc3fd94a0ea457.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_327_slice_113_jpg.rf.92f8f0dec49055328ebc3fd94a0ea457.txt,327,113,10bc5383e66ee82fd360caed34da08ae
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_103_slice_48_jpg.rf.c34712ed19d0381d4c8e0621f689f8b1.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_103_slice_48_jpg.rf.c34712ed19d0381d4c8e0621f689f8b1.txt,103,48,c76ba809e2d22018319cd6b0f3645f19
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_128_slice_67_jpg.rf.ce809c10451baa83e602acdb5ef56b83.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_128_slice_67_jpg.rf.ce809c10451baa83e602acdb5ef56b83.txt,128,67,a9abcaca3ab2035f4a0f9cb980b2f049
train,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/images/volume_59_slice_71_jpg.rf.03f4ab4e7c607d5a65807446efbd06f6.jpg,BrainTumorDetectionYolov9/BrainTumorDetectionYolov9/train/labels/volume_59_slice_71_jpg.rf.03f4ab4e7c607d5a65807446efbd06f6.txt,59,71,042cb90ce64a3f09a270b004e393b7e8
